date,cash_type,money,coffee_name,year,month,day
2024-10-09,card,25.96,Americano,2024,10,9
2024-10-09,card,21.06,Espresso,2024,10,9
2024-10-09,card,35.76,Cappuccino,2024,10,9
2024-10-10,card,25.96,Americano,2024,10,10
2024-10-10,card,30.86,Americano with Milk,2024,10,10
2024-10-10,card,35.76,Hot Chocolate,2024,10,10
2024-10-10,card,35.76,Latte,2024,10,10
2024-10-10,card,25.96,Cortado,2024,10,10
2024-10-10,card,25.96,Cortado,2024,10,10
2024-10-10,card,35.76,Latte,2024,10,10
2024-10-10,card,35.76,Latte,2024,10,10
2024-10-10,card,35.76,Cappuccino,2024,10,10
2024-10-10,card,35.76,Latte,2024,10,10
2024-10-10,card,25.96,Americano,2024,10,10
2024-10-10,card,30.86,Americano with Milk,2024,10,10
2024-10-10,card,35.76,Latte,2024,10,10
2024-10-10,card,35.76,Hot Chocolate,2024,10,10
2024-10-10,card,35.76,Hot Chocolate,2024,10,10
2024-10-11,card,30.86,Americano with Milk,2024,10,11
2024-10-11,card,35.76,Latte,2024,10,11
2024-10-11,card,25.96,Cortado,2024,10,11
2024-10-11,card,35.76,Latte,2024,10,11
2024-10-11,card,35.76,Cocoa,2024,10,11
2024-10-11,card,35.76,Cocoa,2024,10,11
2024-10-11,card,30.86,Americano with Milk,2024,10,11
2024-10-11,card,35.76,Hot Chocolate,2024,10,11
2024-10-11,card,30.86,Americano with Milk,2024,10,11
2024-10-11,card,25.96,Cortado,2024,10,11
2024-10-11,card,25.96,Americano,2024,10,11
2024-10-11,card,25.96,Americano,2024,10,11
2024-10-11,card,30.86,Americano with Milk,2024,10,11
2024-10-11,card,35.76,Latte,2024,10,11
2024-10-11,card,25.96,Americano,2024,10,11
2024-10-11,card,25.96,Americano,2024,10,11
2024-10-11,card,35.76,Cocoa,2024,10,11
2024-10-11,card,25.96,Americano,2024,10,11
2024-10-11,card,35.76,Cappuccino,2024,10,11
2024-10-11,card,35.76,Latte,2024,10,11
2024-10-11,card,35.76,Hot Chocolate,2024,10,11
2024-10-11,card,35.76,Hot Chocolate,2024,10,11
2024-10-11,card,35.76,Latte,2024,10,11
2024-10-11,card,30.86,Americano with Milk,2024,10,11
2024-10-11,card,35.76,Hot Chocolate,2024,10,11
2024-10-11,card,35.76,Hot Chocolate,2024,10,11
2024-10-12,card,25.96,Cortado,2024,10,12
2024-10-12,card,25.96,Cortado,2024,10,12
2024-10-12,card,25.96,Cortado,2024,10,12
2024-10-12,card,35.76,Latte,2024,10,12
2024-10-12,card,30.86,Americano with Milk,2024,10,12
2024-10-12,card,35.76,Cappuccino,2024,10,12
2024-10-12,card,35.76,Latte,2024,10,12
2024-10-13,card,25.96,Cortado,2024,10,13
2024-10-13,card,30.86,Americano with Milk,2024,10,13
2024-10-13,card,25.96,Cortado,2024,10,13
2024-10-13,card,21.06,Espresso,2024,10,13
2024-10-13,card,25.96,Cortado,2024,10,13
2024-10-13,card,35.76,Latte,2024,10,13
2024-10-13,card,35.76,Latte,2024,10,13
2024-10-13,card,35.76,Cappuccino,2024,10,13
2024-10-13,card,35.76,Cappuccino,2024,10,13
2024-10-14,card,30.86,Americano with Milk,2024,10,14
2024-10-14,card,35.76,Cocoa,2024,10,14
2024-10-14,card,25.96,Cortado,2024,10,14
2024-10-14,card,35.76,Latte,2024,10,14
2024-10-14,card,35.76,Latte,2024,10,14
2024-10-14,card,35.76,Cappuccino,2024,10,14
2024-10-14,card,25.96,Americano,2024,10,14
2024-10-14,card,25.96,Americano,2024,10,14
2024-10-14,card,35.76,Latte,2024,10,14
2024-10-14,card,35.76,Latte,2024,10,14
2024-10-14,card,25.96,Americano,2024,10,14
2024-10-14,card,35.76,Latte,2024,10,14
2024-10-14,card,35.76,Cappuccino,2024,10,14
2024-10-14,card,35.76,Latte,2024,10,14
2024-10-14,card,35.76,Latte,2024,10,14
2024-10-14,card,35.76,Latte,2024,10,14
2024-10-15,card,25.96,Cortado,2024,10,15
2024-10-15,card,21.06,Espresso,2024,10,15
2024-10-15,card,35.76,Hot Chocolate,2024,10,15
2024-10-15,card,35.76,Latte,2024,10,15
2024-10-15,card,35.76,Hot Chocolate,2024,10,15
2024-10-15,card,35.76,Latte,2024,10,15
2024-10-15,card,30.86,Americano with Milk,2024,10,15
2024-10-15,card,35.76,Latte,2024,10,15
2024-10-15,card,25.96,Americano,2024,10,15
2024-10-15,card,21.06,Espresso,2024,10,15
2024-10-15,card,35.76,Hot Chocolate,2024,10,15
2024-10-15,card,25.96,Americano,2024,10,15
2024-10-15,card,35.76,Cocoa,2024,10,15
2024-10-15,card,35.76,Latte,2024,10,15
2024-10-15,card,35.76,Latte,2024,10,15
2024-10-15,card,35.76,Hot Chocolate,2024,10,15
2024-10-15,card,35.76,Hot Chocolate,2024,10,15
2024-10-15,card,35.76,Latte,2024,10,15
2024-10-16,card,30.86,Americano with Milk,2024,10,16
2024-10-16,card,35.76,Hot Chocolate,2024,10,16
2024-10-16,card,35.76,Latte,2024,10,16
2024-10-16,card,30.86,Americano with Milk,2024,10,16
2024-10-16,card,30.86,Americano with Milk,2024,10,16
2024-10-16,card,30.86,Americano with Milk,2024,10,16
2024-10-16,card,25.96,Americano,2024,10,16
2024-10-16,card,30.86,Americano with Milk,2024,10,16
2024-10-16,card,25.96,Americano,2024,10,16
2024-10-16,card,35.76,Latte,2024,10,16
2024-10-16,card,30.86,Americano with Milk,2024,10,16
2024-10-16,card,30.86,Americano with Milk,2024,10,16
2024-10-16,card,30.86,Americano with Milk,2024,10,16
2024-10-16,card,35.76,Hot Chocolate,2024,10,16
2024-10-17,card,35.76,Latte,2024,10,17
2024-10-17,card,35.76,Latte,2024,10,17
2024-10-17,card,30.86,Americano with Milk,2024,10,17
2024-10-17,card,35.76,Latte,2024,10,17
2024-10-17,card,35.76,Hot Chocolate,2024,10,17
2024-10-17,card,30.86,Americano with Milk,2024,10,17
2024-10-17,card,35.76,Latte,2024,10,17
2024-10-17,card,25.96,Americano,2024,10,17
2024-10-17,card,35.76,Hot Chocolate,2024,10,17
2024-10-17,card,35.76,Hot Chocolate,2024,10,17
2024-10-17,card,35.76,Latte,2024,10,17
2024-10-17,card,35.76,Hot Chocolate,2024,10,17
2024-10-17,card,35.76,Hot Chocolate,2024,10,17
2024-10-17,card,35.76,Cappuccino,2024,10,17
2024-10-17,card,35.76,Hot Chocolate,2024,10,17
2024-10-17,card,35.76,Latte,2024,10,17
2024-10-17,card,30.86,Americano with Milk,2024,10,17
2024-10-17,card,35.76,Latte,2024,10,17
2024-10-17,card,35.76,Latte,2024,10,17
2024-10-17,card,35.76,Latte,2024,10,17
2024-10-17,card,35.76,Hot Chocolate,2024,10,17
2024-10-18,card,35.76,Cocoa,2024,10,18
2024-10-18,card,35.76,Cocoa,2024,10,18
2024-10-18,card,35.76,Cocoa,2024,10,18
2024-10-18,card,35.76,Cocoa,2024,10,18
2024-10-18,card,35.76,Cappuccino,2024,10,18
2024-10-18,card,35.76,Cappuccino,2024,10,18
2024-10-18,card,35.76,Latte,2024,10,18
2024-10-18,card,35.76,Cappuccino,2024,10,18
2024-10-18,card,25.96,Americano,2024,10,18
2024-10-18,card,35.76,Latte,2024,10,18
2024-10-18,card,35.76,Hot Chocolate,2024,10,18
2024-10-18,card,35.76,Cocoa,2024,10,18
2024-10-18,card,35.76,Cocoa,2024,10,18
2024-10-18,card,30.86,Americano with Milk,2024,10,18
2024-10-18,card,35.76,Latte,2024,10,18
2024-10-19,card,30.86,Americano with Milk,2024,10,19
2024-10-19,card,35.76,Latte,2024,10,19
2024-10-19,card,35.76,Cappuccino,2024,10,19
2024-10-19,card,35.76,Hot Chocolate,2024,10,19
2024-10-19,card,35.76,Latte,2024,10,19
2024-10-19,card,35.76,Latte,2024,10,19
2024-10-19,card,35.76,Latte,2024,10,19
2024-10-19,card,35.76,Cocoa,2024,10,19
2024-10-19,card,35.76,Cappuccino,2024,10,19
2024-10-20,card,35.76,Latte,2024,10,20
2024-10-20,card,35.76,Cocoa,2024,10,20
2024-10-20,card,35.76,Latte,2024,10,20
2024-10-20,card,35.76,Hot Chocolate,2024,10,20
2024-10-20,card,25.96,Cortado,2024,10,20
2024-10-20,card,30.86,Americano with Milk,2024,10,20
2024-10-20,card,35.76,Latte,2024,10,20
2024-10-20,card,35.76,Latte,2024,10,20
2024-10-20,card,35.76,Latte,2024,10,20
2024-10-20,card,35.76,Cocoa,2024,10,20
2024-10-20,card,35.76,Cocoa,2024,10,20
2024-10-20,card,35.76,Hot Chocolate,2024,10,20
2024-10-20,card,25.96,Cortado,2024,10,20
2024-10-20,card,35.76,Cocoa,2024,10,20
2024-10-20,card,35.76,Latte,2024,10,20
2024-10-20,card,35.76,Cappuccino,2024,10,20
2024-10-21,card,35.76,Latte,2024,10,21
2024-10-21,card,35.76,Latte,2024,10,21
2024-10-21,card,30.86,Americano with Milk,2024,10,21
2024-10-21,card,35.76,Latte,2024,10,21
2024-10-21,card,25.96,Americano,2024,10,21
2024-10-21,card,25.96,Cortado,2024,10,21
2024-10-21,card,25.96,Cortado,2024,10,21
2024-10-21,card,21.06,Espresso,2024,10,21
2024-10-21,card,35.76,Cappuccino,2024,10,21
2024-10-21,card,35.76,Latte,2024,10,21
2024-10-21,card,35.76,Latte,2024,10,21
2024-10-21,card,30.86,Americano with Milk,2024,10,21
2024-10-21,card,25.96,Cortado,2024,10,21
2024-10-21,card,35.76,Cocoa,2024,10,21
2024-10-21,card,35.76,Latte,2024,10,21
2024-10-21,card,35.76,Hot Chocolate,2024,10,21
2024-10-21,card,35.76,Latte,2024,10,21
2024-10-21,card,35.76,Cocoa,2024,10,21
2024-10-21,card,35.76,Hot Chocolate,2024,10,21
2024-10-22,card,35.76,Latte,2024,10,22
2024-10-22,card,35.76,Cappuccino,2024,10,22
2024-10-22,card,30.86,Americano with Milk,2024,10,22
2024-10-22,card,25.96,Cortado,2024,10,22
2024-10-22,card,21.06,Espresso,2024,10,22
2024-10-22,card,25.96,Cortado,2024,10,22
2024-10-22,card,25.96,Americano,2024,10,22
2024-10-22,card,35.76,Hot Chocolate,2024,10,22
2024-10-22,card,35.76,Latte,2024,10,22
2024-10-23,card,35.76,Latte,2024,10,23
2024-10-23,card,30.86,Americano with Milk,2024,10,23
2024-10-23,card,25.96,Cortado,2024,10,23
2024-10-23,card,30.86,Americano with Milk,2024,10,23
2024-10-23,card,30.86,Americano with Milk,2024,10,23
2024-10-23,card,30.86,Americano with Milk,2024,10,23
2024-10-23,card,35.76,Cappuccino,2024,10,23
2024-10-23,card,21.06,Espresso,2024,10,23
2024-10-23,card,35.76,Cocoa,2024,10,23
2024-10-23,card,35.76,Cappuccino,2024,10,23
2024-10-23,card,30.86,Americano with Milk,2024,10,23
2024-10-23,card,35.76,Hot Chocolate,2024,10,23
2024-10-23,card,35.76,Latte,2024,10,23
2024-10-24,card,25.96,Americano,2024,10,24
2024-10-24,card,35.76,Cappuccino,2024,10,24
2024-10-24,card,35.76,Cappuccino,2024,10,24
2024-10-24,card,35.76,Hot Chocolate,2024,10,24
2024-10-24,card,35.76,Latte,2024,10,24
2024-10-24,card,35.76,Latte,2024,10,24
2024-10-24,card,35.76,Latte,2024,10,24
2024-10-24,card,25.96,Americano,2024,10,24
2024-10-24,card,25.96,Americano,2024,10,24
2024-10-24,card,35.76,Latte,2024,10,24
2024-10-24,card,25.96,Americano,2024,10,24
2024-10-24,card,35.76,Hot Chocolate,2024,10,24
2024-10-24,card,35.76,Hot Chocolate,2024,10,24
2024-10-24,card,35.76,Hot Chocolate,2024,10,24
2024-10-24,card,35.76,Cappuccino,2024,10,24
2024-10-25,card,35.76,Cappuccino,2024,10,25
2024-10-25,card,21.06,Espresso,2024,10,25
2024-10-25,card,35.76,Cocoa,2024,10,25
2024-10-25,card,35.76,Latte,2024,10,25
2024-10-25,card,35.76,Cocoa,2024,10,25
2024-10-25,card,25.96,Americano,2024,10,25
2024-10-25,card,25.96,Americano,2024,10,25
2024-10-25,card,30.86,Americano with Milk,2024,10,25
2024-10-25,card,35.76,Cocoa,2024,10,25
2024-10-25,card,35.76,Cocoa,2024,10,25
2024-10-25,card,25.96,Cortado,2024,10,25
2024-10-25,card,35.76,Latte,2024,10,25
2024-10-25,card,35.76,Cappuccino,2024,10,25
2024-10-25,card,35.76,Hot Chocolate,2024,10,25
2024-10-25,card,21.06,Espresso,2024,10,25
2024-10-26,card,35.76,Cappuccino,2024,10,26
2024-10-26,card,25.96,Cortado,2024,10,26
2024-10-26,card,35.76,Cappuccino,2024,10,26
2024-10-26,card,25.96,Americano,2024,10,26
2024-10-26,card,35.76,Cocoa,2024,10,26
2024-10-26,card,35.76,Latte,2024,10,26
2024-10-26,card,35.76,Latte,2024,10,26
2024-10-26,card,30.86,Americano with Milk,2024,10,26
2024-10-26,card,25.96,Cortado,2024,10,26
2024-10-26,card,25.96,Cortado,2024,10,26
2024-10-26,card,35.76,Latte,2024,10,26
2024-10-26,card,35.76,Latte,2024,10,26
2024-10-26,card,30.86,Americano with Milk,2024,10,26
2024-10-26,card,30.86,Americano with Milk,2024,10,26
2024-10-26,card,35.76,Cappuccino,2024,10,26
2024-10-26,card,30.86,Americano with Milk,2024,10,26
2024-10-27,card,30.86,Americano with Milk,2024,10,27
2024-10-27,card,35.76,Latte,2024,10,27
2024-10-27,card,30.86,Americano with Milk,2024,10,27
2024-10-27,card,35.76,Cappuccino,2024,10,27
2024-10-27,card,35.76,Latte,2024,10,27
2024-10-28,card,35.76,Cappuccino,2024,10,28
2024-10-28,card,25.96,Americano,2024,10,28
2024-10-28,card,35.76,Latte,2024,10,28
2024-10-28,card,30.86,Americano with Milk,2024,10,28
2024-10-28,card,35.76,Latte,2024,10,28
2024-10-28,card,35.76,Latte,2024,10,28
2024-10-28,card,35.76,Hot Chocolate,2024,10,28
2024-10-28,card,30.86,Americano with Milk,2024,10,28
2024-10-28,card,35.76,Cappuccino,2024,10,28
2024-10-28,card,30.86,Americano with Milk,2024,10,28
2024-10-28,card,30.86,Americano with Milk,2024,10,28
2024-10-28,card,30.86,Americano with Milk,2024,10,28
2024-10-28,card,35.76,Latte,2024,10,28
2024-10-28,card,35.76,Cocoa,2024,10,28
2024-10-28,card,35.76,Cocoa,2024,10,28
2024-10-28,card,35.76,Cappuccino,2024,10,28
2024-10-28,card,30.86,Americano with Milk,2024,10,28
2024-10-28,card,30.86,Americano with Milk,2024,10,28
2024-10-29,card,35.76,Latte,2024,10,29
2024-10-29,card,35.76,Latte,2024,10,29
2024-10-29,card,35.76,Latte,2024,10,29
2024-10-29,card,30.86,Americano with Milk,2024,10,29
2024-10-29,card,21.06,Espresso,2024,10,29
2024-10-29,card,25.96,Cortado,2024,10,29
2024-10-29,card,25.96,Cortado,2024,10,29
2024-10-29,card,35.76,Cappuccino,2024,10,29
2024-10-29,card,35.76,Hot Chocolate,2024,10,29
2024-10-29,card,35.76,Cocoa,2024,10,29
2024-10-29,card,35.76,Cocoa,2024,10,29
2024-10-29,card,30.86,Americano with Milk,2024,10,29
2024-10-29,card,30.86,Americano with Milk,2024,10,29
2024-10-29,card,30.86,Americano with Milk,2024,10,29
2024-10-29,card,35.76,Cappuccino,2024,10,29
2024-10-29,card,35.76,Hot Chocolate,2024,10,29
2024-10-29,card,35.76,Latte,2024,10,29
2024-10-29,card,35.76,Latte,2024,10,29
2024-10-30,card,35.76,Latte,2024,10,30
2024-10-30,card,30.86,Americano with Milk,2024,10,30
2024-10-30,card,30.86,Americano with Milk,2024,10,30
2024-10-30,card,35.76,Latte,2024,10,30
2024-10-30,card,35.76,Latte,2024,10,30
2024-10-30,card,35.76,Latte,2024,10,30
2024-10-30,card,35.76,Latte,2024,10,30
2024-10-30,card,25.96,Americano,2024,10,30
2024-10-30,card,30.86,Americano with Milk,2024,10,30
2024-10-30,card,25.96,Americano,2024,10,30
2024-10-30,card,35.76,Latte,2024,10,30
2024-10-30,card,35.76,Latte,2024,10,30
2024-10-30,card,30.86,Americano with Milk,2024,10,30
2024-10-30,card,35.76,Hot Chocolate,2024,10,30
2024-10-30,card,30.86,Americano with Milk,2024,10,30
2024-10-30,card,30.86,Americano with Milk,2024,10,30
2024-10-31,card,35.76,Latte,2024,10,31
2024-10-31,card,35.76,Latte,2024,10,31
2024-10-31,card,30.86,Americano with Milk,2024,10,31
2024-10-31,card,35.76,Latte,2024,10,31
2024-10-31,card,30.86,Americano with Milk,2024,10,31
2024-11-01,card,35.76,Cocoa,2024,11,1
2024-11-01,card,25.96,Americano,2024,11,1
2024-11-01,card,35.76,Latte,2024,11,1
2024-11-01,card,35.76,Cocoa,2024,11,1
2024-11-01,card,35.76,Cocoa,2024,11,1
2024-11-01,card,25.96,Cortado,2024,11,1
2024-11-01,card,30.86,Americano with Milk,2024,11,1
2024-11-02,card,25.96,Cortado,2024,11,2
2024-11-02,card,35.76,Cocoa,2024,11,2
2024-11-02,card,30.86,Americano with Milk,2024,11,2
2024-11-02,card,30.86,Americano with Milk,2024,11,2
2024-11-02,card,35.76,Hot Chocolate,2024,11,2
2024-11-02,card,35.76,Latte,2024,11,2
2024-11-02,card,35.76,Latte,2024,11,2
2024-11-02,card,30.86,Americano with Milk,2024,11,2
2024-11-02,card,25.96,Americano,2024,11,2
2024-11-03,card,25.96,Cortado,2024,11,3
2024-11-03,card,30.86,Americano with Milk,2024,11,3
2024-11-03,card,30.86,Americano with Milk,2024,11,3
2024-11-03,card,35.76,Latte,2024,11,3
2024-11-03,card,30.86,Americano with Milk,2024,11,3
2024-11-03,card,35.76,Cocoa,2024,11,3
2024-11-03,card,25.96,Americano,2024,11,3
2024-11-03,card,30.86,Americano with Milk,2024,11,3
2024-11-03,card,35.76,Hot Chocolate,2024,11,3
2024-11-03,card,35.76,Hot Chocolate,2024,11,3
2024-11-03,card,25.96,Americano,2024,11,3
2024-11-03,card,25.96,Americano,2024,11,3
2024-11-03,card,35.76,Cocoa,2024,11,3
2024-11-04,card,35.76,Latte,2024,11,4
2024-11-04,card,35.76,Latte,2024,11,4
2024-11-04,card,30.86,Americano with Milk,2024,11,4
2024-11-04,card,25.96,Americano,2024,11,4
2024-11-04,card,30.86,Americano with Milk,2024,11,4
2024-11-04,card,35.76,Cocoa,2024,11,4
2024-11-04,card,35.76,Cocoa,2024,11,4
2024-11-05,card,35.76,Cocoa,2024,11,5
2024-11-05,card,30.86,Americano with Milk,2024,11,5
2024-11-05,card,35.76,Cappuccino,2024,11,5
2024-11-05,card,30.86,Americano with Milk,2024,11,5
2024-11-05,card,30.86,Americano with Milk,2024,11,5
2024-11-05,card,35.76,Cocoa,2024,11,5
2024-11-05,card,35.76,Latte,2024,11,5
2024-11-05,card,35.76,Latte,2024,11,5
2024-11-05,card,35.76,Latte,2024,11,5
2024-11-05,card,35.76,Cappuccino,2024,11,5
2024-11-05,card,35.76,Cappuccino,2024,11,5
2024-11-05,card,35.76,Cappuccino,2024,11,5
2024-11-05,card,35.76,Cocoa,2024,11,5
2024-11-05,card,35.76,Cocoa,2024,11,5
2024-11-05,card,35.76,Hot Chocolate,2024,11,5
2024-11-05,card,35.76,Hot Chocolate,2024,11,5
2024-11-05,card,30.86,Americano with Milk,2024,11,5
2024-11-06,card,35.76,Latte,2024,11,6
2024-11-06,card,21.06,Espresso,2024,11,6
2024-11-06,card,25.96,Americano,2024,11,6
2024-11-06,card,35.76,Cappuccino,2024,11,6
2024-11-06,card,35.76,Latte,2024,11,6
2024-11-06,card,35.76,Cappuccino,2024,11,6
2024-11-06,card,35.76,Hot Chocolate,2024,11,6
2024-11-06,card,35.76,Hot Chocolate,2024,11,6
2024-11-07,card,35.76,Latte,2024,11,7
2024-11-07,card,25.96,Americano,2024,11,7
2024-11-07,card,25.96,Americano,2024,11,7
2024-11-07,card,35.76,Cocoa,2024,11,7
2024-11-07,card,35.76,Hot Chocolate,2024,11,7
2024-11-07,card,35.76,Latte,2024,11,7
2024-11-07,card,35.76,Latte,2024,11,7
2024-11-08,card,30.86,Americano with Milk,2024,11,8
2024-11-08,card,25.96,Americano,2024,11,8
2024-11-08,card,25.96,Americano,2024,11,8
2024-11-08,card,35.76,Cappuccino,2024,11,8
2024-11-08,card,35.76,Latte,2024,11,8
2024-11-08,card,35.76,Latte,2024,11,8
2024-11-08,card,30.86,Americano with Milk,2024,11,8
2024-11-08,card,30.86,Americano with Milk,2024,11,8
2024-11-08,card,35.76,Hot Chocolate,2024,11,8
2024-11-08,card,35.76,Hot Chocolate,2024,11,8
2024-11-08,card,35.76,Hot Chocolate,2024,11,8
2024-11-08,card,35.76,Latte,2024,11,8
2024-11-09,card,30.86,Americano with Milk,2024,11,9
2024-11-09,card,25.96,Cortado,2024,11,9
2024-11-09,card,25.96,Cortado,2024,11,9
2024-11-09,card,35.76,Latte,2024,11,9
2024-11-09,card,35.76,Hot Chocolate,2024,11,9
2024-11-09,card,35.76,Hot Chocolate,2024,11,9
2024-11-09,card,35.76,Hot Chocolate,2024,11,9
2024-11-09,card,35.76,Hot Chocolate,2024,11,9
2024-11-09,card,25.96,Americano,2024,11,9
2024-11-09,card,30.86,Americano with Milk,2024,11,9
2024-11-09,card,35.76,Latte,2024,11,9
2024-11-09,card,35.76,Cocoa,2024,11,9
2024-11-09,card,25.96,Americano,2024,11,9
2024-11-09,card,35.76,Latte,2024,11,9
2024-11-09,card,35.76,Cocoa,2024,11,9
2024-11-09,card,25.96,Americano,2024,11,9
2024-11-09,card,25.96,Americano,2024,11,9
2024-11-10,card,25.96,Americano,2024,11,10
2024-11-10,card,35.76,Cocoa,2024,11,10
2024-11-10,card,35.76,Hot Chocolate,2024,11,10
2024-11-10,card,35.76,Hot Chocolate,2024,11,10
2024-11-10,card,35.76,Cappuccino,2024,11,10
2024-11-10,card,35.76,Cappuccino,2024,11,10
2024-11-11,card,35.76,Cappuccino,2024,11,11
2024-11-11,card,30.86,Americano with Milk,2024,11,11
2024-11-11,card,25.96,Cortado,2024,11,11
2024-11-11,card,35.76,Cappuccino,2024,11,11
2024-11-11,card,35.76,Hot Chocolate,2024,11,11
2024-11-11,card,35.76,Cappuccino,2024,11,11
2024-11-11,card,35.76,Latte,2024,11,11
2024-11-11,card,35.76,Hot Chocolate,2024,11,11
2024-11-11,card,35.76,Latte,2024,11,11
2024-11-11,card,35.76,Latte,2024,11,11
2024-11-12,card,35.76,Latte,2024,11,12
2024-11-12,card,35.76,Latte,2024,11,12
2024-11-12,card,35.76,Latte,2024,11,12
2024-11-12,card,35.76,Hot Chocolate,2024,11,12
2024-11-12,card,35.76,Hot Chocolate,2024,11,12
2024-11-12,card,35.76,Cocoa,2024,11,12
2024-11-12,card,35.76,Cappuccino,2024,11,12
2024-11-12,card,35.76,Latte,2024,11,12
2024-11-12,card,35.76,Cocoa,2024,11,12
2024-11-13,card,30.86,Americano with Milk,2024,11,13
2024-11-13,card,35.76,Latte,2024,11,13
2024-11-13,card,30.86,Americano with Milk,2024,11,13
2024-11-13,card,30.86,Americano with Milk,2024,11,13
2024-11-13,card,30.86,Americano with Milk,2024,11,13
2024-11-13,card,35.76,Latte,2024,11,13
2024-11-14,card,35.76,Latte,2024,11,14
2024-11-14,card,25.96,Americano,2024,11,14
2024-11-14,card,21.06,Espresso,2024,11,14
2024-11-14,card,35.76,Cappuccino,2024,11,14
2024-11-14,card,35.76,Latte,2024,11,14
2024-11-14,card,35.76,Cappuccino,2024,11,14
2024-11-14,card,30.86,Americano with Milk,2024,11,14
2024-11-14,card,35.76,Cappuccino,2024,11,14
2024-11-14,card,35.76,Hot Chocolate,2024,11,14
2024-11-14,card,35.76,Hot Chocolate,2024,11,14
2024-11-14,card,35.76,Cocoa,2024,11,14
2024-11-14,card,35.76,Hot Chocolate,2024,11,14
2024-11-14,card,35.76,Latte,2024,11,14
2024-11-14,card,35.76,Latte,2024,11,14
2024-11-15,card,30.86,Americano with Milk,2024,11,15
2024-11-15,card,30.86,Americano with Milk,2024,11,15
2024-11-15,card,35.76,Cocoa,2024,11,15
2024-11-15,card,35.76,Cocoa,2024,11,15
2024-11-15,card,35.76,Latte,2024,11,15
2024-11-15,card,25.96,Americano,2024,11,15
2024-11-15,card,30.86,Americano with Milk,2024,11,15
2024-11-15,card,35.76,Latte,2024,11,15
2024-11-15,card,35.76,Hot Chocolate,2024,11,15
2024-11-15,card,30.86,Americano with Milk,2024,11,15
2024-11-15,card,30.86,Americano with Milk,2024,11,15
2024-11-16,card,25.96,Cortado,2024,11,16
2024-11-16,card,25.96,Cortado,2024,11,16
2024-11-16,card,35.76,Hot Chocolate,2024,11,16
2024-11-16,card,35.76,Latte,2024,11,16
2024-11-16,card,25.96,Americano,2024,11,16
2024-11-16,card,35.76,Cappuccino,2024,11,16
2024-11-16,card,30.86,Americano with Milk,2024,11,16
2024-11-16,card,35.76,Latte,2024,11,16
2024-11-16,card,35.76,Latte,2024,11,16
2024-11-16,card,30.86,Americano with Milk,2024,11,16
2024-11-16,card,35.76,Latte,2024,11,16
2024-11-16,card,35.76,Latte,2024,11,16
2024-11-16,card,30.86,Americano with Milk,2024,11,16
2024-11-17,card,30.86,Americano with Milk,2024,11,17
2024-11-17,card,30.86,Americano with Milk,2024,11,17
2024-11-17,card,25.96,Americano,2024,11,17
2024-11-17,card,30.86,Americano with Milk,2024,11,17
2024-11-17,card,35.76,Latte,2024,11,17
2024-11-17,card,35.76,Latte,2024,11,17
2024-11-17,card,35.76,Hot Chocolate,2024,11,17
2024-11-17,card,35.76,Hot Chocolate,2024,11,17
2024-11-17,card,35.76,Hot Chocolate,2024,11,17
2024-11-18,card,30.86,Americano with Milk,2024,11,18
2024-11-18,card,30.86,Americano with Milk,2024,11,18
2024-11-18,card,35.76,Latte,2024,11,18
2024-11-18,card,35.76,Latte,2024,11,18
2024-11-18,card,35.76,Latte,2024,11,18
2024-11-18,card,35.76,Latte,2024,11,18
2024-11-19,card,35.76,Cocoa,2024,11,19
2024-11-19,card,30.86,Americano with Milk,2024,11,19
2024-11-19,card,35.76,Latte,2024,11,19
2024-11-19,card,21.06,Espresso,2024,11,19
2024-11-19,card,35.76,Latte,2024,11,19
2024-11-19,card,30.86,Americano with Milk,2024,11,19
2024-11-19,card,35.76,Latte,2024,11,19
2024-11-19,card,35.76,Cocoa,2024,11,19
2024-11-19,card,35.76,Cocoa,2024,11,19
2024-11-19,card,35.76,Cappuccino,2024,11,19
2024-11-19,card,35.76,Cappuccino,2024,11,19
2024-11-20,card,30.86,Americano with Milk,2024,11,20
2024-11-20,card,35.76,Latte,2024,11,20
2024-11-20,card,35.76,Cappuccino,2024,11,20
2024-11-20,card,35.76,Hot Chocolate,2024,11,20
2024-11-21,card,25.96,Cortado,2024,11,21
2024-11-21,card,35.76,Latte,2024,11,21
2024-11-21,card,35.76,Cocoa,2024,11,21
2024-11-21,card,35.76,Cocoa,2024,11,21
2024-11-21,card,35.76,Latte,2024,11,21
2024-11-21,card,30.86,Americano with Milk,2024,11,21
2024-11-21,card,25.96,Cortado,2024,11,21
2024-11-21,card,35.76,Hot Chocolate,2024,11,21
2024-11-22,card,35.76,Latte,2024,11,22
2024-11-22,card,35.76,Cappuccino,2024,11,22
2024-11-22,card,35.76,Latte,2024,11,22
2024-11-22,card,35.76,Cocoa,2024,11,22
2024-11-22,card,35.76,Hot Chocolate,2024,11,22
2024-11-22,card,35.76,Latte,2024,11,22
2024-11-23,card,25.96,Cortado,2024,11,23
2024-11-23,card,25.96,Cortado,2024,11,23
2024-11-23,card,35.76,Latte,2024,11,23
2024-11-23,card,35.76,Cappuccino,2024,11,23
2024-11-23,card,25.96,Americano,2024,11,23
2024-11-23,card,25.96,Americano,2024,11,23
2024-11-23,card,35.76,Hot Chocolate,2024,11,23
2024-11-23,card,35.76,Latte,2024,11,23
2024-11-24,card,35.76,Latte,2024,11,24
